------------ Data Table File Created By ActiGraph Link ActiLife v6.13.4 Firmware v1.7.2 date format dd/MM/yyyy Filter Normal -----------
Serial Number: TAS1H37200051
Start Time 12:40:00
Start Date 12/12/2022
Epoch Period (hh:mm:ss) 00:00:30
Download Time 09:23:21
Download Date 20/12/2022
Current Memory Address: 0
Current Battery Voltage: 3,84     Mode = 61
--------------------------------------------------
Date, Time, Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Standing,Inclinometer Stepping,Inclinometer Sitting/Lying,Vector Magnitude
12/12/2022,16:03:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:04:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:04:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:05:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:05:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:06:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:06:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:07:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:07:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:08:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:08:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:09:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:09:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:10:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:10:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:11:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:11:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:12:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:12:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:13:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:13:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:14:00,"0","0","4","0","0","0","0","30","4"
12/12/2022,16:14:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:15:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:15:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:16:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:16:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:17:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:17:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:18:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:18:30,"11","21","27","1","0","0","0","30","35,93"
12/12/2022,16:19:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:19:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:20:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:20:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:21:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:21:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:22:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:22:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:23:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:23:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:24:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:24:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:25:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:25:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:26:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:26:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:27:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:27:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:28:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:28:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:29:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:29:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:30:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:30:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:31:00,"0","15","10","0","0","0","0","30","18,03"
12/12/2022,16:31:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:32:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:32:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:33:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:33:30,"16","0","0","0","0","0","0","30","16"
12/12/2022,16:34:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:34:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:35:00,"7","42","45","1","0","0","0","30","61,95"
12/12/2022,16:35:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:36:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:36:30,"7","49","15","0","0","0","0","30","51,72"
12/12/2022,16:37:00,"41","70","47","0","0","0","0","30","93,75"
12/12/2022,16:37:30,"25","50","11","1","0","0","0","30","56,97"
12/12/2022,16:38:00,"0","57","4","0","0","0","0","30","57,14"
12/12/2022,16:38:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:39:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:39:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:40:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:40:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:41:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:41:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:42:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:42:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:43:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:43:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:44:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:44:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:45:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:45:30,"0","7","0","0","0","0","0","30","7"
12/12/2022,16:46:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:46:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:47:00,"0","4","0","0","0","0","0","30","4"
12/12/2022,16:47:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:48:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:48:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:49:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:49:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:50:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:50:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:51:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:51:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:52:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:52:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:53:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:53:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:54:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:54:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:55:00,"0","11","0","0","0","0","0","30","11"
12/12/2022,16:55:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:56:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:56:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:57:00,"0","3","0","0","0","0","0","30","3"
12/12/2022,16:57:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:58:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:58:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:59:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,16:59:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:00:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:00:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:01:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:01:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:02:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:02:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:03:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:03:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:04:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:04:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:05:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:05:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:06:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:06:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:07:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:07:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:08:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:08:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:09:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:09:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:10:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:10:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:11:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:11:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:12:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:12:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:13:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:13:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:14:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:14:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:15:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:15:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:16:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:16:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:17:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:17:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:18:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:18:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:19:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:19:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:20:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:20:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:21:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:21:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:22:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:22:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:23:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:23:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:24:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:24:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:25:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:25:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:26:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:26:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:27:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:27:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:28:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:28:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:29:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:29:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:30:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:30:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:31:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:31:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:32:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:32:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:33:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:33:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:34:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:34:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:35:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:35:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:36:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:36:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:37:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:37:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:38:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:38:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:39:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:39:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:40:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:40:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:41:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:41:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:42:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:42:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:43:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:43:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:44:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:44:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:45:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:45:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:46:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:46:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:47:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:47:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:48:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:48:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:49:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:49:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:50:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:50:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:51:00,"0","5","0","0","0","0","0","30","5"
12/12/2022,17:51:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:52:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:52:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:53:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:53:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:54:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:54:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:55:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:55:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:56:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:56:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:57:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:57:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:58:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:58:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:59:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,17:59:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:00:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:00:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:01:00,"0","3","0","0","0","0","0","30","3"
12/12/2022,18:01:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:02:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:02:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:03:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:03:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:04:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:04:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:05:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:05:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:06:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:06:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:07:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:07:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:08:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:08:30,"0","2","0","0","0","0","0","30","2"
12/12/2022,18:09:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:09:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:10:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:10:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:11:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:11:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:12:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:12:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:13:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:13:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:14:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:14:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:15:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:15:30,"0","5","0","0","0","0","0","30","5"
12/12/2022,18:16:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:16:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:17:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:17:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:18:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:18:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:19:00,"0","6","0","0","0","0","0","30","6"
12/12/2022,18:19:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:20:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:20:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:21:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:21:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:22:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:22:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:23:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:23:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:24:00,"0","2","0","0","0","0","0","30","2"
12/12/2022,18:24:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:25:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:25:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:26:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:26:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:27:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:27:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:28:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:28:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:29:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:29:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:30:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:30:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:31:00,"0","179","93","0","0","0","0","30","201,72"
12/12/2022,18:31:30,"17","23","0","0","0","0","0","30","28,6"
12/12/2022,18:32:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:32:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:33:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:33:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:34:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:34:30,"0","7","0","0","0","0","0","30","7"
12/12/2022,18:35:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:35:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:36:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:36:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:37:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:37:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:38:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:38:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:39:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:39:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:40:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:40:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:41:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:41:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:42:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:42:30,"0","7","0","0","0","0","0","30","7"
12/12/2022,18:43:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:43:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:44:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:44:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:45:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:45:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:46:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:46:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:47:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:47:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:48:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:48:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:49:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:49:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:50:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:50:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:51:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:51:30,"0","5","0","0","0","0","0","30","5"
12/12/2022,18:52:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:52:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:53:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:53:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:54:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:54:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:55:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:55:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:56:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:56:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:57:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:57:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:58:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:58:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:59:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,18:59:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:00:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:00:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:01:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:01:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:02:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:02:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:03:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:03:30,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:04:00,"0","0","0","0","0","0","0","30","0"
12/12/2022,19:04:30,"0","0","0","0","0","0","0","30","0"
